11, 0.8, 0.00682555, -0.0444679, 1, 1, 0.792304, -1
11.1, 0.8, 0.00595451, -0.0453465, 1, 1, 0.793174, -1
11.2, 0.8, 0.00508288, -0.0462257, 1, 1, 0.794046, -1
11.3, 0.8, 0.00421067, -0.0471054, 1, 1, 0.794917, -1
11.4, 0.8, 0.00333788, -0.0479856, 1, 1, 0.795789, -1
11.5, 0.8, 0.0024645, -0.0488664, 1, 1, 0.796662, -1
11.6, 0.8, 0.00159056, -0.0497477, 1, 1, 0.797535, -1
11.7, 0.8, 0.000716039, -0.0506295, 1, 1, 0.798409, -1
11.8, 0.8, 0, -0.0515118, 1, 1, 0.799284, -1
11.9, 0.8, 0, -0.0523947, 1, 1, 0.8, -1
12, 0.8, 0, -0.053278, 1, 1, 0.8, -1
12.1, 0.8, 0, -0.0541619, 1, 1, 0.8, -1
12.2, 0.8, 0, -0.0550463, 1, 1, 0.8, -1
12.3, 0.8, 0, -0.0559312, 1, 1, 0.8, -1
12.4, 0.8, 0, -0.0568166, 1, 1, 0.8, -1
12.5, 0.8, 0, -0.0577025, 1, 1, 0.8, -1
12.6, 0.8, 0, -0.058589, 1, 1, 0.8, -1
12.7, 0.8, 0, -0.0594759, 1, 1, 0.8, -1
12.8, 0.8, 0, -0.0603632, 1, 1, 0.8, -1
12.9, 0.8, 0, -0.0612511, 1, 1, 0.8, -1
13, 0.8, 0, -0.0621395, 1, 1, 0.8, -1
13.1, 0.8, 0, -0.0630283, 1, 1, 0.8, -1
13.2, 0.8, 0, -0.0639177, 1, 1, 0.8, -1
13.3, 0.8, 0, -0.0648075, 1, 1, 0.8, -1
13.4, 0.8, 0, -0.0656977, 1, 1, 0.8, -1
13.5, 0.8, 0, -0.0665885, 1, 1, 0.8, -1
13.6, 0.8, 0, -0.0674797, 1, 1, 0.8, -1
13.7, 0.8, 0, -0.0683714, 1, 1, 0.8, -1
13.8, 0.8, 0, -0.0692635, 1, 1, 0.8, -1
13.9, 0.8, 0, -0.0701561, 1, 1, 0.8, -1
14, 0.8, 0, -0.0710492, 1, 1, 0.8, -1
14.1, 0.8, 0, -0.0719427, 1, 1, 0.8, -1
14.2, 0.8, 0, -0.0728366, 1, 1, 0.8, -1
14.3, 0.8, 0, -0.0737311, 1, 1, 0.8, -1
14.4, 0.8, 0, -0.0746259, 1, 1, 0.8, -1
14.5, 0.8, 0, -0.0755212, 1, 1, 0.8, -1
14.6, 0.8, 0, -0.076417, 1, 1, 0.8, -1
14.7, 0.8, 0, -0.0773131, 1, 1, 0.8, -1
14.8, 0.8, 0, -0.0782098, 1, 1, 0.8, -1
14.9, 0.8, 0, -0.0791068, 1, 1, 0.8, -1
15, 0.8, 0, -0.0800043, 1, 1, 0.8, -1
15.1, 0.8, 0, -0.0809022, 1, 1, 0.8, -1
15.2, 0.8, 0, -0.0818005, 1, 1, 0.8, -1
15.3, 0.8, 0, -0.0826993, 1, 1, 0.8, -1
15.4, 0.8, 0, -0.0835985, 1, 1, 0.8, -1
15.5, 0.8, 0, -0.0844981, 1, 1, 0.8, -1
15.6, 0.8, 0, -0.0853981, 1, 1, 0.8, -1
15.7, 0.8, 0, -0.0862985, 1, 1, 0.8, -1
15.8, 0.8, 0, -0.0871993, 1, 1, 0.8, -1
15.9, 0.8, 0, -0.0881006, 1, 1, 0.8, -1
16, 0.8, 0, -0.0890022, 1, 1, 0.8, -1
16.1, 0.8, 0, -0.0899043, 1, 1, 0.8, -1
16.2, 0.8, 0, -0.0908068, 1, 1, 0.8, -1
16.3, 0.8, 0, -0.0917096, 1, 1, 0.8, -1
16.4, 0.8, 0, -0.0926129, 1, 1, 0.8, -1
16.5, 0.8, 0, -0.0935165, 1, 1, 0.8, -1
16.6, 0.8, 0, -0.0944205, 1, 1, 0.8, -1
16.7, 0.8, 0, -0.095325, 1, 1, 0.8, -1
16.8, 0.8, 0, -0.0962298, 1, 1, 0.8, -1
16.9, 0.8, 0, -0.097135, 1, 1, 0.8, -1
17, 0.8, 0, -0.0980406, 1, 1, 0.8, -1
17.1, 0.8, 0, -0.0989465, 1, 1, 0.8, -1
17.2, 0.8, 0, -0.0998529, 1, 1, 0.8, -1
17.3, 0.8, 0, -0.10076, 1, 1, 0.8, -1
17.4, 0.8, 0, -0.101667, 1, 1, 0.8, -1
17.5, 0.8, 0, -0.102574, 1, 1, 0.8, -1
17.6, 0.8, 0, -0.103482, 1, 1, 0.8, -1
17.7, 0.8, 0, -0.10439, 1, 1, 0.8, -1
17.8, 0.8, 0, -0.105299, 1, 1, 0.8, -1
17.9, 0.8, 0, -0.106208, 1, 1, 0.8, -1
18, 0.8, 0, -0.107117, 1, 1, 0.8, -1
18.1, 0.8, 0, -0.108027, 1, 1, 0.8, -1
18.2, 0.8, 0, -0.108937, 1, 1, 0.8, -1
18.3, 0.8, 0, -0.109847, 1, 1, 0.8, -1
18.4, 0.8, 0, -0.110758, 1, 1, 0.8, -1
18.5, 0.8, 0, -0.111669, 1, 1, 0.8, -1
18.6, 0.8, 0, -0.11258, 1, 1, 0.8, -1
18.7, 0.8, 0, -0.113492, 1, 1, 0.8, -1
18.8, 0.8, 0, -0.114404, 1, 1, 0.8, -1
18.9, 0.8, 0, -0.115317, 1, 1, 0.8, -1
19, 0.8, 0, -0.11623, 1, 1, 0.8, -1
19.1, 0.8, 0, -0.117143, 1, 1, 0.8, -1
19.2, 0.8, 0, -0.118056, 1, 1, 0.8, -1
19.3, 0.8, 0, -0.11897, 1, 1, 0.8, -1
19.4, 0.8, 0, -0.119884, 1, 1, 0.8, -1
19.5, 0.8, 0, -0.120799, 1, 1, 0.8, -1
19.6, 0.8, 0, -0.121714, 1, 1, 0.8, -1
19.7, 0.8, 0, -0.122629, 1, 1, 0.8, -1
19.8, 0.8, 0, -0.123544, 1, 1, 0.8, -1
19.9, 0.8, 0, -0.12446, 1, 1, 0.8, -1
20, 0.8, 0, -0.125376, 1, 1, 0.8, -1
20.1, 0.8, 0, -0.126293, 1, 1, 0.8, -1
20.2, 0.8, 0, -0.127209, 1, 1, 0.8, -1
20.3, 0.8, 0, -0.128126, 1, 1, 0.8, -1
20.4, 0.8, 0, -0.129044, 1, 1, 0.8, -1
20.5, 0.8, 0, -0.129962, 1, 1, 0.8, -1
20.6, 0.8, 0, -0.13088, 1, 1, 0.8, -1
20.7, 0.8, 0, -0.131798, 1, 1, 0.8, -1
20.8, 0.8, 0, -0.132717, 1, 1, 0.8, -1
20.9, 0.8, 0, -0.133636, 1, 1, 0.8, -1
21, 0.8, 0, -0.134555, 1, 1, 0.8, -1
21.1, 0.8, 0, -0.135474, 1, 1, 0.8, -1
21.2, 0.8, 0, -0.136394, 1, 1, 0.8, -1
21.3, 0.8, 0, -0.137314, 1, 1, 0.8, -1
21.4, 0.8, 0, -0.138235, 1, 1, 0.8, -1
21.5, 0.8, 0, -0.139156, 1, 1, 0.8, -1
21.6, 0.8, 0, -0.140077, 1, 1, 0.8, -1
21.7, 0.8, 0, -0.140998, 1, 1, 0.8, -1
21.8, 0.8, 0, -0.14192, 1, 1, 0.8, -1
21.9, 0.8, 0, -0.142842, 1, 1, 0.8, -1
22, 0.8, 0, -0.143764, 1, 1, 0.8, -1
22.1, 0.8, 0, -0.144687, 1, 1, 0.8, -1
22.2, 0.8, 0, -0.145609, 1, 1, 0.8, -1
22.3, 0.8, 0, -0.146533, 1, 1, 0.8, -1
22.4, 0.8, 0, -0.147456, 1, 1, 0.8, -1
22.5, 0.8, 0, -0.14838, 1, 1, 0.8, -1
22.6, 0.8, 0, -0.149304, 1, 1, 0.8, -1
22.7001, 0.8, 0, -0.150228, 1, 1, 0.8, -1
22.8001, 0.8, 0, -0.151152, 1, 1, 0.8, -1
22.9001, 0.8, 0, -0.152077, 1, 1, 0.8, -1
23.0001, 0.8, 0, -0.153002, 1, 1, 0.8, -1
23.1001, 0.8, 0, -0.153928, 1, 1, 0.8, -1
23.2001, 0.8, 0, -0.154853, 1, 1, 0.8, -1
23.3001, 0.8, 0, -0.155779, 1, 1, 0.8, -1
23.4001, 0.8, 0, -0.156705, 1, 1, 0.8, -1
23.5001, 0.8, 0, -0.157632, 1, 1, 0.8, -1
23.6001, 0.8, 0, -0.158558, 1, 1, 0.8, -1
23.7001, 0.8, 0, -0.159485, 1, 1, 0.8, -1
23.8001, 0.8, 0, -0.160413, 1, 1, 0.8, -1
23.9001, 0.8, 0, -0.16134, 1, 1, 0.8, -1
24.0001, 0.8, 0, -0.162268, 1, 1, 0.8, -1
24.1001, 0.8, 0, -0.163196, 1, 1, 0.8, -1
24.2001, 0.8, 0, -0.164124, 1, 1, 0.8, -1
24.3001, 0.8, 0, -0.165053, 1, 1, 0.8, -1
24.4001, 0.8, 0, -0.165981, 1, 1, 0.8, -1
24.5001, 0.8, 0, -0.16691, 1, 1, 0.8, -1
24.6001, 0.8, 0, -0.16784, 1, 1, 0.8, -1
24.7001, 0.8, 0, -0.168769, 1, 1, 0.8, -1
24.8001, 0.8, 0, -0.169699, 1, 1, 0.8, -1
24.9001, 0.8, 0, -0.170629, 1, 1, 0.8, -1
25.0001, 0.8, 0, -0.171559, 1, 1, 0.8, -1
25.1001, 0.8, 0, -0.17249, 1, 1, 0.8, -1
25.2001, 0.8, 0, -0.173421, 1, 1, 0.8, -1
25.3001, 0.8, 0, -0.174352, 1, 1, 0.8, -1
25.4001, 0.8, 0, -0.175283, 1, 1, 0.8, -1
25.5001, 0.8, 0, -0.176214, 1, 1, 0.8, -1
25.6001, 0.8, 0, -0.177146, 1, 1, 0.8, -1
25.7001, 0.8, 0, -0.178078, 1, 1, 0.8, -1
25.8001, 0.8, 0, -0.17901, 1, 1, 0.8, -1
25.9001, 0.8, 0, -0.179943, 1, 1, 0.8, -1
26.0001, 0.8, 0, -0.180875, 1, 1, 0.8, -1
26.1001, 0.8, 0, -0.181808, 1, 1, 0.8, -1
26.2001, 0.8, 0, -0.182741, 1, 1, 0.8, -1
26.3001, 0.8, 0, -0.183675, 1, 1, 0.8, -1
26.4001, 0.8, 0, -0.184608, 1, 1, 0.8, -1
26.5001, 0.8, 0, -0.185542, 1, 1, 0.8, -1
26.6001, 0.8, 0, -0.186476, 1, 1, 0.8, -1
26.7001, 0.8, 0, -0.187411, 1, 1, 0.8, -1
26.8001, 0.8, 0, -0.188345, 1, 1, 0.8, -1
26.9001, 0.8, 0, -0.18928, 1, 1, 0.8, -1
27.0001, 0.8, 0, -0.190215, 1, 1, 0.8, -1
27.1001, 0.8, 0, -0.19115, 1, 1, 0.8, -1
27.2001, 0.8, 0, -0.192086, 1, 1, 0.8, -1
27.3001, 0.8, 0, -0.193021, 1, 1, 0.8, -1
27.4001, 0.8, 0, -0.193957, 1, 1, 0.8, -1
27.5001, 0.8, 0, -0.194893, 1, 1, 0.8, -1
27.6001, 0.8, 0, -0.195829, 1, 1, 0.8, -1
27.7001, 0.8, 0, -0.196766, 1, 1, 0.8, -1
27.8001, 0.8, 0, -0.197703, 1, 1, 0.8, -1
27.9001, 0.8, 0, -0.19864, 1, 1, 0.8, -1
28.0001, 0.8, 0, -0.199577, 1, 1, 0.8, -1
28.1001, 0.8, 0, -0.200514, 1, 1, 0.8, -1
28.2001, 0.8, 0, -0.201452, 1, 1, 0.8, -1
28.3001, 0.8, 0, -0.202389, 1, 1, 0.8, -1
28.4001, 0.8, 0, -0.203327, 1, 1, 0.8, -1
28.5001, 0.8, 0, -0.204266, 1, 1, 0.8, -1
28.6001, 0.8, 0, -0.205204, 1, 1, 0.8, -1
28.7001, 0.8, 0, -0.206143, 1, 1, 0.8, -1
28.8001, 0.8, 0, -0.207081, 1, 1, 0.8, -1
28.9001, 0.8, 0, -0.20802, 1, 1, 0.8, -1
29.0001, 0.8, 0, -0.20896, 1, 1, 0.8, -1
29.1001, 0.8, 0, -0.209899, 1, 1, 0.8, -1
29.2001, 0.8, 0, -0.210839, 1, 1, 0.8, -1
29.3001, 0.8, 0, -0.211778, 1, 1, 0.8, -1
29.4001, 0.8, 0, -0.212718, 1, 1, 0.8, -1
29.5001, 0.8, 0, -0.213659, 1, 1, 0.8, -1
29.6001, 0.8, 0, -0.214599, 1, 1, 0.8, -1
29.7001, 0.8, 0, -0.21554, 1, 1, 0.8, -1
29.8001, 0.8, 0, -0.21648, 1, 1, 0.8, -1
29.9001, 0.8, 0, -0.217421, 1, 1, 0.8, -1
30.0001, 0.8, 0, -0.218363, 1, 1, 0.8, -1
30.1001, 0.8, 0, -0.219304, 1, 1, 0.8, -1
30.2001, 0.8, 0, -0.220246, 1, 1, 0.8, -1
30.3001, 0.8, 0, -0.221187, 1, 1, 0.8, -1
30.4001, 0.8, 0, -0.222129, 1, 1, 0.8, -1
30.5001, 0.8, 0, -0.223071, 1, 1, 0.8, -1
30.6001, 0.8, 0, -0.224014, 1, 1, 0.8, -1
30.7001, 0.8, 0, -0.224956, 1, 1, 0.8, -1
30.8001, 0.8, 0, -0.225899, 1, 1, 0.8, -1
30.9001, 0.8, 0, -0.226842, 1, 1, 0.8, -1
31.0001, 0.8, 0, -0.227785, 1, 1, 0.8, -1
31.1001, 0.8, 0, -0.228728, 1, 1, 0.8, -1
31.2001, 0.8, 0, -0.229671, 1, 1, 0.8, -1
31.3001, 0.8, 0, -0.230615, 1, 1, 0.8, -1
31.4001, 0.8, 0, -0.231559, 1, 1, 0.8, -1
31.5001, 0.8, 0, -0.232503, 1, 1, 0.8, -1
31.6001, 0.8, 0, -0.233447, 1, 1, 0.8, -1
31.7001, 0.8, 0, -0.234391, 1, 1, 0.8, -1
31.8001, 0.8, 0, -0.235336, 1, 1, 0.8, -1
31.9001, 0.8, 0, -0.23628, 1, 1, 0.8, -1
32.0001, 0.8, 0, -0.237225, 1, 1, 0.8, -1
32.1001, 0.8, 0, -0.23817, 1, 1, 0.8, -1
32.2001, 0.8, 0, -0.239115, 1, 1, 0.8, -1
32.3001, 0.8, 0, -0.240061, 1, 1, 0.8, -1
32.4001, 0.8, 0, -0.241006, 1, 1, 0.8, -1
32.5001, 0.8, 0, -0.241952, 1, 1, 0.8, -1
32.6001, 0.8, 0, -0.242898, 1, 1, 0.8, -1
32.7001, 0.8, 0, -0.243844, 1, 1, 0.8, -1
32.8001, 0.8, 0, -0.24479, 1, 1, 0.8, -1
32.9001, 0.8, 0, -0.245736, 1, 1, 0.8, -1
33.0001, 0.8, 0, -0.246683, 1, 1, 0.8, -1
33.1001, 0.8, 0, -0.247629, 1, 1, 0.8, -1
33.2001, 0.8, 0, -0.248576, 1, 1, 0.8, -1
33.3001, 0.8, 0, -0.249523, 1, 1, 0.8, -1
33.4001, 0.8, 0, -0.25047, 1, 1, 0.8, -1
33.5001, 0.8, 0, -0.251418, 1, 1, 0.8, -1
33.6001, 0.8, 0, -0.252365, 1, 1, 0.8, -1
33.7001, 0.8, 0, -0.253313, 1, 1, 0.8, -1
33.8001, 0.8, 0, -0.254261, 1, 1, 0.8, -1
33.9001, 0.8, 0, -0.255209, 1, 1, 0.8, -1
34.0001, 0.8, 0, -0.256157, 1, 1, 0.8, -1
34.1001, 0.8, 0, -0.257105, 1, 1, 0.8, -1
34.2001, 0.8, 0, -0.258054, 1, 1, 0.8, -1
34.3, 0.8, 0, -0.259002, 1, 1, 0.8, -1
34.4, 0.8, 0, -0.259951, 1, 1, 0.8, -1
34.5, 0.8, 0, -0.2609, 1, 1, 0.8, -1
34.6, 0.8, 0, -0.261849, 1, 1, 0.8, -1
34.7, 0.8, 0, -0.262798, 1, 1, 0.8, -1
34.8, 0.8, 0, -0.263748, 1, 1, 0.8, -1
34.9, 0.8, 0, -0.264697, 1, 1, 0.8, -1
35, 0.8, 0, -0.265647, 1, 1, 0.8, -1
35.1, 0.8, 0, -0.266597, 1, 1, 0.8, -1
35.2, 0.8, 0, -0.267547, 1, 1, 0.8, -1
35.3, 0.8, 0, -0.268497, 1, 1, 0.8, -1
35.4, 0.8, 0, -0.269447, 1, 1, 0.8, -1
35.5, 0.8, 0, -0.270398, 1, 1, 0.8, -1
35.6, 0.8, 0, -0.271348, 1, 1, 0.8, -1
35.7, 0.8, 0, -0.272299, 1, 1, 0.8, -1
35.8, 0.8, 0, -0.27325, 1, 1, 0.8, -1
35.9, 0.8, 0, -0.274201, 1, 1, 0.8, -1
36, 0.8, 0, -0.275152, 1, 1, 0.8, -1
36.1, 0.8, 0, -0.276103, 1, 1, 0.8, -1
36.2, 0.8, 0, -0.277055, 1, 1, 0.8, -1
36.3, 0.8, 0, -0.278006, 1, 1, 0.8, -1
36.4, 0.8, 0, -0.278958, 1, 1, 0.8, -1
36.5, 0.8, 0, -0.27991, 1, 1, 0.8, -1
36.6, 0.8, 0, -0.280862, 1, 1, 0.8, -1
36.7, 0.8, 0, -0.281814, 1, 1, 0.8, -1
36.8, 0.8, 0, -0.282766, 1, 1, 0.8, -1
36.9, 0.8, 0, -0.283719, 1, 1, 0.8, -1
37, 0.8, 0, -0.284671, 1, 1, 0.8, -1
37.1, 0.8, 0, -0.285624, 1, 1, 0.8, -1
37.2, 0.8, 0, -0.286577, 1, 1, 0.8, -1
37.3, 0.8, 0, -0.28753, 1, 1, 0.8, -1
37.4, 0.8, 0, -0.288483, 1, 1, 0.8, -1
37.5, 0.8, 0, -0.289436, 1, 1, 0.8, -1
37.6, 0.8, 0, -0.290389, 1, 1, 0.8, -1
37.7, 0.8, 0, -0.291343, 1, 1, 0.8, -1
37.8, 0.8, 0, -0.292297, 1, 1, 0.8, -1
37.9, 0.8, 0, -0.29325, 1, 1, 0.8, -1
38, 0.8, 0, -0.294204, 1, 1, 0.8, -1
38.1, 0.8, 0, -0.295158, 1, 1, 0.8, -1
38.2, 0.8, 0, -0.296112, 1, 1, 0.8, -1
38.3, 0.8, 0, -0.297067, 1, 1, 0.8, -1
38.4, 0.8, 0, -0.298021, 1, 1, 0.8, -1
38.5, 0.8, 0, -0.298976, 1, 1, 0.8, -1
38.6, 0.8, 0, -0.29993, 1, 1, 0.8, -1
38.7, 0.8, 0, -0.300885, 1, 1, 0.8, -1
38.8, 0.8, 0, -0.30184, 1, 1, 0.8, -1
38.9, 0.8, 0, -0.302795, 1, 1, 0.8, -1
39, 0.8, 0, -0.30375, 1, 1, 0.8, -1
39.1, 0.8, 0, -0.304705, 1, 1, 0.8, -1
39.2, 0.8, 0, -0.305661, 1, 1, 0.8, -1
39.3, 0.8, 0, -0.306616, 1, 1, 0.8, -1
39.4, 0.8, 0, -0.307572, 1, 1, 0.8, -1
39.5, 0.8, 0, -0.308528, 1, 1, 0.8, -1
39.6, 0.8, 0, -0.309484, 1, 1, 0.8, -1
39.7, 0.8, 0, -0.31044, 1, 1, 0.8, -1
39.8, 0.8, 0, -0.311396, 1, 1, 0.8, -1
39.9, 0.8, 0, -0.312352, 1, 1, 0.8, -1
40, 0.8, 0, -0.313309, 1, 1, 0.8, -1
40.1, 0.8, 0, -0.314265, 1, 1, 0.8, -1
40.2, 0.8, 0, -0.315222, 1, 1, 0.8, -1
40.3, 0.8, 0, -0.316179, 1, 1, 0.8, -1
40.4, 0.8, 0, -0.317135, 1, 1, 0.8, -1
40.5, 0.8, 0, -0.318092, 1, 1, 0.8, -1
40.6, 0.8, 0, -0.319049, 1, 1, 0.8, -1
40.7, 0.8, 0, -0.320007, 1, 1, 0.8, -1
40.7999, 0.8, 0, -0.320964, 1, 1, 0.8, -1
40.8999, 0.8, 0, -0.321921, 1, 1, 0.8, -1
40.9999, 0.8, 0, -0.322879, 1, 1, 0.8, -1
41.0999, 0.8, 0, -0.323837, 1, 1, 0.8, -1
41.1999, 0.8, 0, -0.324794, 1, 1, 0.8, -1
