0.05399
-0.111475
-0.591172
0.818606
-0.383111
0.241931
-0.709329
0.711317
-0.0503707
-0.274725
-0.633374
0.546345
0.539031
0.99828
0.120123
-0.771819
0.298581
-0.283628
