0.0101255
-0.147512
-0.559384
0.84347
-0.319327
0.21023
-0.682719
0.689968
-0.0358667
-0.362055
-0.666646
0.570113
0.53264
0.98459
0.1347
-0.746402
0.284259
-0.303146
